id,title,search_word,condition,listing_type_id,category_id,domain_id,price,available_quantity,shipping.free_shipping,seller.id,seller.nickname,BRAND,GTIN,WEIGHT
MLA873351615,Google Home Mini Asistente Virtual Bulk - Sin Caja - Cuot.s,google home,new,gold_pro,MLA409415,MLA-SMART_SPEAKERS,109995.0,1,True,247639927,RAPIDA_ENTREGA_,Google,,173 g
MLA1412480803,Google Home Mini Negro,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,90000.0,1,False,112541789,EZEQUIELAD,Google,,173 g
MLA1422239063,Google Home Mini Con Asistente Virtual ,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,64999.0,1,True,484529825,ELECTRONICAGADGETS,Google,,173 g
MLA1400435271,Google Home Asistente Virtual Google Assistant White Y Slate,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,210000.0,1,True,156793285,RDPRINTERSERVICE,Google,,477 g
MLA1839122858,Google Home Max,google home,used,free,MLA409415,MLA-SMART_SPEAKERS,540000.0,1,False,44507882,CHRISOUT,Google,,340 g
MLA1839097142,Google Home Nest,google home,used,free,MLA409415,MLA-SMART_SPEAKERS,300000.0,1,False,44507882,CHRISOUT,Google,,558 g
MLA1432622907,Google Home Mini Google Assistant Coral 110v/220v Usado,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,55990.0,500,True,284824585,SKY- VISION,Google,,173 g
MLA1364551668,Parlante Inteligente Google Home Mini  Youtube Usado Gris,google home,used,gold_pro,MLA409415,MLA-SMART_SPEAKERS,72990.0,1,False,284824585,SKY- VISION,Google,,173 g
MLA1432597373,Usado Google Home Mini Google Assistant Coral 110v/220v,google home,used,gold_pro,MLA409415,MLA-SMART_SPEAKERS,66990.0,500,True,284824585,SKY- VISION,Google,,173 g
MLA1361528507,Parlante Inteligente Google Home Mini Smart Speaker Gris Yt,google home,used,gold_pro,MLA409415,MLA-SMART_SPEAKERS,79990.0,1,False,309453406,CAMUS ELECTRONICA.COM.AR,Google,,173 g
MLA1854015610,Google Home Mini Con Google Assistant,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,55000.0,1,False,1049472925,CONTRISTANOBLAS20220101203158,Google,,173 g
MLA1859560674,Google Home Mini Assist Asistente Virtual Chalk 110v/220v,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,40000.0,1,False,57608634,ROD728,Google,,173 g
MLA1641133866,Google Home Mini Asistente Virtual Google Assistant Charcoal,google home,used,gold_special,MLA409415,MLA-SMART_SPEAKERS,50000.0,1,False,778112200,BUDASSI ESTEBAN,Google,004277610214,173 g
